,datetime,pump_voltage_V,feedrate_ml_D
1678,2023-06-06 18:22:14,0.003,-25.606368000000003
1679,2023-06-06 18:22:21,0.003,-25.606368000000003
1680,2023-06-06 18:22:28,0.003,-25.606368000000003
1681,2023-06-06 18:22:35,0.003,-25.606368000000003
1682,2023-06-06 18:22:42,0.003,-25.606368000000003
1683,2023-06-06 18:22:49,0.003,-25.606368000000003
1684,2023-06-06 18:22:57,0.003,-25.606368000000003
1685,2023-06-06 18:23:04,0.003,-25.606368000000003
1686,2023-06-06 18:23:11,0.003,-25.606368000000003
1687,2023-06-06 18:23:18,0.003,-25.606368000000003
1688,2023-06-06 18:23:25,0.003,-25.606368000000003
1689,2023-06-06 18:23:32,0.003,-25.606368000000003
1690,2023-06-06 18:23:39,0.003,-25.606368000000003
1691,2023-06-06 18:23:46,0.003,-25.606368000000003
1692,2023-06-06 18:23:53,0.003,-25.606368000000003
1693,2023-06-06 18:24:00,0.003,-25.606368000000003
1694,2023-06-06 18:24:07,0.003,-25.606368000000003
1695,2023-06-06 18:24:14,0.003,-25.606368000000003
1696,2023-06-06 18:24:21,0.003,-25.606368000000003
1697,2023-06-06 18:24:28,0.003,-25.606368000000003
1698,2023-06-06 18:24:35,0.003,-25.606368000000003
1699,2023-06-06 18:24:42,0.003,-25.606368000000003
1700,2023-06-06 18:24:49,0.003,-25.606368000000003
1701,2023-06-06 18:24:57,0.003,-25.606368000000003
1702,2023-06-06 18:25:04,0.003,-25.606368000000003
1703,2023-06-06 18:25:11,0.003,-25.606368000000003
1704,2023-06-06 18:25:18,0.003,-25.606368000000003
1705,2023-06-06 18:25:25,0.003,-25.606368000000003
1706,2023-06-06 18:25:32,0.003,-25.606368000000003
1707,2023-06-06 18:25:39,0.003,-25.606368000000003
1708,2023-06-06 18:25:46,0.003,-25.606368000000003
1709,2023-06-06 18:25:53,0.003,-25.606368000000003
1710,2023-06-06 18:26:00,0.003,-25.606368000000003
1711,2023-06-06 18:26:07,0.003,-25.606368000000003
1712,2023-06-06 18:26:14,0.003,-25.606368000000003
1713,2023-06-06 18:26:21,0.003,-25.606368000000003
1714,2023-06-06 18:26:28,0.003,-25.606368000000003
1715,2023-06-06 18:26:35,0.003,-25.606368000000003
1716,2023-06-06 18:26:42,0.003,-25.606368000000003
1717,2023-06-06 18:26:49,0.003,-25.606368000000003
1718,2023-06-06 18:26:57,0.003,-25.606368000000003
1719,2023-06-06 18:27:04,0.003,-25.606368000000003
1720,2023-06-06 18:27:11,0.003,-25.606368000000003
1721,2023-06-06 18:27:18,0.003,-25.606368000000003
1722,2023-06-06 18:27:25,0.003,-25.606368000000003
1723,2023-06-06 18:27:32,0.003,-25.606368000000003
1724,2023-06-06 18:27:39,0.003,-25.606368000000003
1725,2023-06-06 18:27:46,0.003,-25.606368000000003
1726,2023-06-06 18:27:53,0.003,-25.606368000000003
1727,2023-06-06 18:28:00,0.003,-25.606368000000003
1728,2023-06-06 18:28:07,0.003,-25.606368000000003
1729,2023-06-06 18:28:14,0.003,-25.606368000000003
1730,2023-06-06 18:28:21,0.003,-25.606368000000003
1731,2023-06-06 18:28:28,0.003,-25.606368000000003
1732,2023-06-06 18:28:35,0.003,-25.606368000000003
1733,2023-06-06 18:28:42,0.003,-25.606368000000003
1734,2023-06-06 18:28:50,0.003,-25.606368000000003
1735,2023-06-06 18:28:57,0.003,-25.606368000000003
1736,2023-06-06 18:29:04,0.003,-25.606368000000003
1737,2023-06-06 18:29:11,0.003,-25.606368000000003
1738,2023-06-06 18:29:18,0.003,-25.606368000000003
1739,2023-06-06 18:29:25,0.003,-25.606368000000003
1740,2023-06-06 18:29:32,0.003,-25.606368000000003
1741,2023-06-06 18:29:39,0.003,-25.606368000000003
1742,2023-06-06 18:29:46,0.003,-25.606368000000003
1743,2023-06-06 18:29:53,0.003,-25.606368000000003
1744,2023-06-06 18:30:00,0.003,-25.606368000000003
1745,2023-06-06 18:30:07,0.003,-25.606368000000003
1746,2023-06-06 18:30:14,0.003,-25.606368000000003
1747,2023-06-06 18:30:21,0.003,-25.606368000000003
1748,2023-06-06 18:30:28,0.003,-25.606368000000003
1749,2023-06-06 18:30:35,0.003,-25.606368000000003
1750,2023-06-06 18:30:42,0.003,-25.606368000000003
1751,2023-06-06 18:30:50,0.003,-25.606368000000003
1752,2023-06-06 18:30:57,0.003,-25.606368000000003
1753,2023-06-06 18:31:04,0.003,-25.606368000000003
1754,2023-06-06 18:31:11,0.003,-25.606368000000003
1755,2023-06-06 18:31:18,0.003,-25.606368000000003
1756,2023-06-06 18:31:25,0.003,-25.606368000000003
1757,2023-06-06 18:31:32,0.003,-25.606368000000003
1758,2023-06-06 18:31:39,0.003,-25.606368000000003
1759,2023-06-06 18:31:46,0.003,-25.606368000000003
1760,2023-06-06 18:31:53,0.003,-25.606368000000003
1761,2023-06-06 18:32:00,0.003,-25.606368000000003
1762,2023-06-06 18:32:07,0.003,-25.606368000000003
1763,2023-06-06 18:32:14,0.003,-25.606368000000003
1764,2023-06-06 18:32:21,0.003,-25.606368000000003
1765,2023-06-06 18:32:28,0.003,-25.606368000000003
1766,2023-06-06 18:32:35,0.003,-25.606368000000003
1767,2023-06-06 18:32:42,0.003,-25.606368000000003
1768,2023-06-06 18:32:50,0.003,-25.606368000000003
1769,2023-06-06 18:32:57,0.003,-25.606368000000003
1770,2023-06-06 18:33:04,0.003,-25.606368000000003
1771,2023-06-06 18:33:11,0.003,-25.606368000000003
1772,2023-06-06 18:33:18,0.003,-25.606368000000003
1773,2023-06-06 18:33:25,0.003,-25.606368000000003
1774,2023-06-06 18:33:32,0.003,-25.606368000000003
1775,2023-06-06 18:33:39,0.003,-25.606368000000003
1776,2023-06-06 18:33:46,0.003,-25.606368000000003
1777,2023-06-06 18:33:53,0.003,-25.606368000000003
1778,2023-06-06 18:34:00,0.003,-25.606368000000003
1779,2023-06-06 18:34:07,0.003,-25.606368000000003
1780,2023-06-06 18:34:14,0.003,-25.606368000000003
1781,2023-06-06 18:34:21,0.003,-25.606368000000003
1782,2023-06-06 18:34:28,0.003,-25.606368000000003
1783,2023-06-06 18:34:35,0.003,-25.606368000000003
1784,2023-06-06 18:34:42,0.003,-25.606368000000003
1785,2023-06-06 18:34:50,0.003,-25.606368000000003
1786,2023-06-06 18:34:57,0.003,-25.606368000000003
1787,2023-06-06 18:35:04,0.003,-25.606368000000003
1788,2023-06-06 18:35:11,0.003,-25.606368000000003
1789,2023-06-06 18:35:18,0.003,-25.606368000000003
1790,2023-06-06 18:35:25,0.003,-25.606368000000003
1791,2023-06-06 18:35:32,0.003,-25.606368000000003
1792,2023-06-06 18:35:39,0.003,-25.606368000000003
1793,2023-06-06 18:35:46,0.003,-25.606368000000003
1794,2023-06-06 18:35:53,0.003,-25.606368000000003
1795,2023-06-06 18:36:00,0.003,-25.606368000000003
1796,2023-06-06 18:36:07,0.003,-25.606368000000003
1797,2023-06-06 18:36:14,0.003,-25.606368000000003
1798,2023-06-06 18:36:21,0.003,-25.606368000000003
1799,2023-06-06 18:36:28,0.003,-25.606368000000003
1800,2023-06-06 18:36:35,0.003,-25.606368000000003
1801,2023-06-06 18:36:42,0.003,-25.606368000000003
1802,2023-06-06 18:36:50,0.003,-25.606368000000003
1803,2023-06-06 18:36:57,0.003,-25.606368000000003
1804,2023-06-06 18:37:04,0.003,-25.606368000000003
1805,2023-06-06 18:37:11,0.003,-25.606368000000003
1806,2023-06-06 18:37:18,0.003,-25.606368000000003
1807,2023-06-06 18:37:25,0.003,-25.606368000000003
1808,2023-06-06 18:37:32,0.003,-25.606368000000003
1809,2023-06-06 18:37:39,0.003,-25.606368000000003
1810,2023-06-06 18:37:46,0.003,-25.606368000000003
1811,2023-06-06 18:37:53,0.003,-25.606368000000003
1812,2023-06-06 18:38:00,0.003,-25.606368000000003
1813,2023-06-06 18:38:07,0.003,-25.606368000000003
1814,2023-06-06 18:38:14,0.003,-25.606368000000003
1815,2023-06-06 18:38:21,0.003,-25.606368000000003
1816,2023-06-06 18:38:28,0.003,-25.606368000000003
1817,2023-06-06 18:38:35,0.003,-25.606368000000003
1818,2023-06-06 18:38:43,0.003,-25.606368000000003
1819,2023-06-06 18:38:50,0.003,-25.606368000000003
1820,2023-06-06 18:38:57,0.003,-25.606368000000003
1821,2023-06-06 18:39:04,0.003,-25.606368000000003
1822,2023-06-06 18:39:11,0.003,-25.606368000000003
1823,2023-06-06 18:39:18,0.003,-25.606368000000003
1824,2023-06-06 18:39:25,0.003,-25.606368000000003
1825,2023-06-06 18:39:32,0.003,-25.606368000000003
1826,2023-06-06 18:39:39,0.003,-25.606368000000003
1827,2023-06-06 18:39:46,0.003,-25.606368000000003
1828,2023-06-06 18:39:53,0.003,-25.606368000000003
1829,2023-06-06 18:40:00,0.003,-25.606368000000003
1830,2023-06-06 18:40:07,0.003,-25.606368000000003
1831,2023-06-06 18:40:14,0.003,-25.606368000000003
1832,2023-06-06 18:40:21,0.003,-25.606368000000003
1833,2023-06-06 18:40:28,0.003,-25.606368000000003
1834,2023-06-06 18:40:35,0.003,-25.606368000000003
1835,2023-06-06 18:40:43,0.003,-25.606368000000003
1836,2023-06-06 18:40:50,0.003,-25.606368000000003
1837,2023-06-06 18:40:57,0.003,-25.606368000000003
1838,2023-06-06 18:41:04,0.003,-25.606368000000003
1839,2023-06-06 18:41:11,0.003,-25.606368000000003
1840,2023-06-06 18:41:18,0.003,-25.606368000000003
1841,2023-06-06 18:41:25,0.003,-25.606368000000003
1842,2023-06-06 18:41:32,0.003,-25.606368000000003
1843,2023-06-06 18:41:39,0.003,-25.606368000000003
1844,2023-06-06 18:41:46,0.003,-25.606368000000003
1845,2023-06-06 18:41:53,0.003,-25.606368000000003
1846,2023-06-06 18:42:00,0.003,-25.606368000000003
1847,2023-06-06 18:42:07,0.003,-25.606368000000003
1848,2023-06-06 18:42:14,0.003,-25.606368000000003
1849,2023-06-06 18:42:21,0.003,-25.606368000000003
1850,2023-06-06 18:42:28,0.003,-25.606368000000003
1851,2023-06-06 18:42:35,0.003,-25.606368000000003
1852,2023-06-06 18:42:43,0.003,-25.606368000000003
1853,2023-06-06 18:42:50,0.003,-25.606368000000003
1854,2023-06-06 18:42:57,0.003,-25.606368000000003
1855,2023-06-06 18:43:04,0.003,-25.606368000000003
1856,2023-06-06 18:43:11,0.003,-25.606368000000003
1857,2023-06-06 18:43:18,0.003,-25.606368000000003
1858,2023-06-06 18:43:25,0.003,-25.606368000000003
1859,2023-06-06 18:43:32,0.003,-25.606368000000003
1860,2023-06-06 18:43:39,0.003,-25.606368000000003
1861,2023-06-06 18:43:46,0.003,-25.606368000000003
1862,2023-06-06 18:43:53,0.003,-25.606368000000003
1863,2023-06-06 18:44:00,0.003,-25.606368000000003
1864,2023-06-06 18:44:07,0.003,-25.606368000000003
1865,2023-06-06 18:44:14,0.003,-25.606368000000003
1866,2023-06-06 18:44:21,0.003,-25.606368000000003
1867,2023-06-06 18:44:28,0.003,-25.606368000000003
1868,2023-06-06 18:44:35,0.003,-25.606368000000003
1869,2023-06-06 18:44:43,0.003,-25.606368000000003
1870,2023-06-06 18:44:50,0.003,-25.606368000000003
1871,2023-06-06 18:44:57,0.003,-25.606368000000003
1872,2023-06-06 18:45:04,0.003,-25.606368000000003
1873,2023-06-06 18:45:11,0.003,-25.606368000000003
1874,2023-06-06 18:45:18,0.003,-25.606368000000003
1875,2023-06-06 18:45:25,0.003,-25.606368000000003
1876,2023-06-06 18:45:32,0.003,-25.606368000000003
1877,2023-06-06 18:45:39,0.003,-25.606368000000003
1878,2023-06-06 18:45:46,0.003,-25.606368000000003
1879,2023-06-06 18:45:53,0.003,-25.606368000000003
1880,2023-06-06 18:46:00,0.003,-25.606368000000003
1881,2023-06-06 18:46:07,0.003,-25.606368000000003
1882,2023-06-06 18:46:14,0.003,-25.606368000000003
1883,2023-06-06 18:46:21,0.003,-25.606368000000003
1884,2023-06-06 18:46:28,0.003,-25.606368000000003
1885,2023-06-06 18:46:36,0.003,-25.606368000000003
1886,2023-06-06 18:46:43,0.003,-25.606368000000003
1887,2023-06-06 18:46:50,0.003,-25.606368000000003
1888,2023-06-06 18:46:57,0.003,-25.606368000000003
1889,2023-06-06 18:47:04,0.003,-25.606368000000003
1890,2023-06-06 18:47:11,0.003,-25.606368000000003
1891,2023-06-06 18:47:18,0.003,-25.606368000000003
1892,2023-06-06 18:47:25,0.003,-25.606368000000003
1893,2023-06-06 18:47:32,0.003,-25.606368000000003
1894,2023-06-06 18:47:39,0.003,-25.606368000000003
1895,2023-06-06 18:47:46,0.003,-25.606368000000003
1896,2023-06-06 18:47:53,0.003,-25.606368000000003
1897,2023-06-06 18:48:00,0.003,-25.606368000000003
1898,2023-06-06 18:48:07,0.003,-25.606368000000003
1899,2023-06-06 18:48:14,0.003,-25.606368000000003
1900,2023-06-06 18:48:21,0.003,-25.606368000000003
1901,2023-06-06 18:48:28,0.003,-25.606368000000003
1902,2023-06-06 18:48:36,0.003,-25.606368000000003
1903,2023-06-06 18:48:43,0.003,-25.606368000000003
1904,2023-06-06 18:48:50,0.003,-25.606368000000003
1905,2023-06-06 18:48:57,0.003,-25.606368000000003
1906,2023-06-06 18:49:04,0.003,-25.606368000000003
1907,2023-06-06 18:49:11,0.003,-25.606368000000003
1908,2023-06-06 18:49:18,0.003,-25.606368000000003
1909,2023-06-06 18:49:25,0.003,-25.606368000000003
1910,2023-06-06 18:49:32,0.003,-25.606368000000003
1911,2023-06-06 18:49:39,0.003,-25.606368000000003
1912,2023-06-06 18:49:46,0.003,-25.606368000000003
1913,2023-06-06 18:49:53,0.003,-25.606368000000003
1914,2023-06-06 18:50:00,0.003,-25.606368000000003
1915,2023-06-06 18:50:07,0.003,-25.606368000000003
1916,2023-06-06 18:50:14,0.003,-25.606368000000003
1917,2023-06-06 18:50:21,0.003,-25.606368000000003
1918,2023-06-06 18:50:29,0.003,-25.606368000000003
1919,2023-06-06 18:50:36,0.003,-25.606368000000003
1920,2023-06-06 18:50:43,0.003,-25.606368000000003
1921,2023-06-06 18:50:50,0.003,-25.606368000000003
1922,2023-06-06 18:50:57,0.003,-25.606368000000003
1923,2023-06-06 18:51:04,0.003,-25.606368000000003
1924,2023-06-06 18:51:11,0.003,-25.606368000000003
1925,2023-06-06 18:51:18,0.003,-25.606368000000003
1926,2023-06-06 18:51:25,0.003,-25.606368000000003
1927,2023-06-06 18:51:32,0.003,-25.606368000000003
1928,2023-06-06 18:51:39,0.003,-25.606368000000003
1929,2023-06-06 18:51:46,0.003,-25.606368000000003
1930,2023-06-06 18:51:53,0.003,-25.606368000000003
1931,2023-06-06 18:52:00,0.003,-25.606368000000003
1932,2023-06-06 18:52:07,0.003,-25.606368000000003
1933,2023-06-06 18:52:14,0.003,-25.606368000000003
1934,2023-06-06 18:52:21,0.003,-25.606368000000003
1935,2023-06-06 18:52:29,0.003,-25.606368000000003
1936,2023-06-06 18:52:36,0.003,-25.606368000000003
1937,2023-06-06 18:52:43,0.003,-25.606368000000003
1938,2023-06-06 18:52:50,0.003,-25.606368000000003
1939,2023-06-06 18:52:57,0.003,-25.606368000000003
1940,2023-06-06 18:53:04,0.003,-25.606368000000003
1941,2023-06-06 18:53:11,0.003,-25.606368000000003
1942,2023-06-06 18:53:18,0.003,-25.606368000000003
1943,2023-06-06 18:53:25,0.003,-25.606368000000003
1944,2023-06-06 18:53:32,0.003,-25.606368000000003
1945,2023-06-06 18:53:39,0.003,-25.606368000000003
1946,2023-06-06 18:53:46,0.003,-25.606368000000003
1947,2023-06-06 18:53:53,0.003,-25.606368000000003
1948,2023-06-06 18:54:00,0.003,-25.606368000000003
1949,2023-06-06 18:54:07,0.003,-25.606368000000003
1950,2023-06-06 18:54:14,0.003,-25.606368000000003
1951,2023-06-06 18:54:22,0.003,-25.606368000000003
1952,2023-06-06 18:54:29,0.003,-25.606368000000003
1953,2023-06-06 18:54:36,0.003,-25.606368000000003
1954,2023-06-06 18:54:43,0.003,-25.606368000000003
1955,2023-06-06 18:54:50,0.003,-25.606368000000003
1956,2023-06-06 18:54:57,0.003,-25.606368000000003
1957,2023-06-06 18:55:04,0.003,-25.606368000000003
1958,2023-06-06 18:55:11,0.003,-25.606368000000003
1959,2023-06-06 18:55:18,0.003,-25.606368000000003
1960,2023-06-06 18:55:25,0.003,-25.606368000000003
1961,2023-06-06 18:55:32,0.003,-25.606368000000003
1962,2023-06-06 18:55:39,0.003,-25.606368000000003
1963,2023-06-06 18:55:46,0.003,-25.606368000000003
1964,2023-06-06 18:55:53,0.003,-25.606368000000003
1965,2023-06-06 18:56:00,0.003,-25.606368000000003
1966,2023-06-06 18:56:07,0.003,-25.606368000000003
1967,2023-06-06 18:56:14,0.003,-25.606368000000003
1968,2023-06-06 18:56:22,0.003,-25.606368000000003
1969,2023-06-06 18:56:29,0.003,-25.606368000000003
1970,2023-06-06 18:56:36,0.003,-25.606368000000003
1971,2023-06-06 18:56:43,0.003,-25.606368000000003
1972,2023-06-06 18:56:50,0.003,-25.606368000000003
1973,2023-06-06 18:56:57,0.003,-25.606368000000003
1974,2023-06-06 18:57:04,0.003,-25.606368000000003
1975,2023-06-06 18:57:11,0.003,-25.606368000000003
1976,2023-06-06 18:57:18,0.003,-25.606368000000003
1977,2023-06-06 18:57:25,0.003,-25.606368000000003
1978,2023-06-06 18:57:32,0.003,-25.606368000000003
1979,2023-06-06 18:57:39,0.003,-25.606368000000003
1980,2023-06-06 18:57:46,0.003,-25.606368000000003
1981,2023-06-06 18:57:53,0.003,-25.606368000000003
1982,2023-06-06 18:58:00,0.003,-25.606368000000003
1983,2023-06-06 18:58:07,0.003,-25.606368000000003
1984,2023-06-06 18:58:15,0.003,-25.606368000000003
1985,2023-06-06 18:58:22,0.003,-25.606368000000003
1986,2023-06-06 18:58:29,0.003,-25.606368000000003
1987,2023-06-06 18:58:36,0.003,-25.606368000000003
1988,2023-06-06 18:58:43,0.003,-25.606368000000003
1989,2023-06-06 18:58:50,0.003,-25.606368000000003
1990,2023-06-06 18:58:57,0.003,-25.606368000000003
1991,2023-06-06 18:59:04,0.003,-25.606368000000003
1992,2023-06-06 18:59:11,0.003,-25.606368000000003
1993,2023-06-06 18:59:18,0.003,-25.606368000000003
1994,2023-06-06 18:59:25,0.003,-25.606368000000003
1995,2023-06-06 18:59:32,0.003,-25.606368000000003
1996,2023-06-06 18:59:39,0.003,-25.606368000000003
1997,2023-06-06 18:59:46,0.003,-25.606368000000003
1998,2023-06-06 18:59:53,0.003,-25.606368000000003
1999,2023-06-06 19:00:00,0.003,-25.606368000000003
2000,2023-06-06 19:00:07,0.003,-25.606368000000003
2001,2023-06-06 19:00:15,0.003,-25.606368000000003
2002,2023-06-06 19:00:22,0.003,-25.606368000000003
2003,2023-06-06 19:00:29,0.003,-25.606368000000003
2004,2023-06-06 19:00:36,0.003,-25.606368000000003
2005,2023-06-06 19:00:43,0.003,-25.606368000000003
2006,2023-06-06 19:00:50,0.003,-25.606368000000003
2007,2023-06-06 19:00:57,0.003,-25.606368000000003
2008,2023-06-06 19:01:04,0.003,-25.606368000000003
2009,2023-06-06 19:01:11,0.003,-25.606368000000003
2010,2023-06-06 19:01:18,0.003,-25.606368000000003
2011,2023-06-06 19:01:25,0.003,-25.606368000000003
2012,2023-06-06 19:01:32,0.003,-25.606368000000003
2013,2023-06-06 19:01:39,0.003,-25.606368000000003
2014,2023-06-06 19:01:46,0.003,-25.606368000000003
2015,2023-06-06 19:01:53,0.003,-25.606368000000003
2016,2023-06-06 19:02:00,0.003,-25.606368000000003
2017,2023-06-06 19:02:07,0.003,-25.606368000000003
2018,2023-06-06 19:02:15,0.003,-25.606368000000003
2019,2023-06-06 19:02:22,0.003,-25.606368000000003
2020,2023-06-06 19:02:29,0.003,-25.606368000000003
2021,2023-06-06 19:02:36,0.003,-25.606368000000003
2022,2023-06-06 19:02:43,0.003,-25.606368000000003
2023,2023-06-06 19:02:50,0.003,-25.606368000000003
2024,2023-06-06 19:02:57,0.003,-25.606368000000003
2025,2023-06-06 19:03:04,0.003,-25.606368000000003
2026,2023-06-06 19:03:11,0.003,-25.606368000000003
2027,2023-06-06 19:03:18,0.003,-25.606368000000003
2028,2023-06-06 19:03:25,0.003,-25.606368000000003
2029,2023-06-06 19:03:32,0.003,-25.606368000000003
2030,2023-06-06 19:03:39,0.003,-25.606368000000003
2031,2023-06-06 19:03:46,0.003,-25.606368000000003
2032,2023-06-06 19:03:53,0.003,-25.606368000000003
2033,2023-06-06 19:04:00,0.003,-25.606368000000003
2034,2023-06-06 19:04:08,0.003,-25.606368000000003
2035,2023-06-06 19:04:15,0.003,-25.606368000000003
2036,2023-06-06 19:04:22,0.003,-25.606368000000003
2037,2023-06-06 19:04:29,0.003,-25.606368000000003
2038,2023-06-06 19:04:36,0.003,-25.606368000000003
2039,2023-06-06 19:04:43,0.003,-25.606368000000003
2040,2023-06-06 19:04:50,0.003,-25.606368000000003
2041,2023-06-06 19:04:57,0.003,-25.606368000000003
2042,2023-06-06 19:05:04,0.003,-25.606368000000003
2043,2023-06-06 19:05:11,0.003,-25.606368000000003
2044,2023-06-06 19:05:18,0.003,-25.606368000000003
2045,2023-06-06 19:05:25,0.003,-25.606368000000003
2046,2023-06-06 19:05:32,0.003,-25.606368000000003
2047,2023-06-06 19:05:39,0.003,-25.606368000000003
2048,2023-06-06 19:05:46,0.003,-25.606368000000003
2049,2023-06-06 19:05:53,0.003,-25.606368000000003
2050,2023-06-06 19:06:00,0.003,-25.606368000000003
2051,2023-06-06 19:06:08,0.003,-25.606368000000003
2052,2023-06-06 19:06:15,0.003,-25.606368000000003
2053,2023-06-06 19:06:22,0.003,-25.606368000000003
2054,2023-06-06 19:06:29,0.003,-25.606368000000003
2055,2023-06-06 19:06:36,0.003,-25.606368000000003
2056,2023-06-06 19:06:43,0.003,-25.606368000000003
2057,2023-06-06 19:06:50,0.003,-25.606368000000003
2058,2023-06-06 19:06:57,0.003,-25.606368000000003
2059,2023-06-06 19:07:04,0.003,-25.606368000000003
2060,2023-06-06 19:07:11,0.003,-25.606368000000003
2061,2023-06-06 19:07:18,0.003,-25.606368000000003
2062,2023-06-06 19:07:25,0.003,-25.606368000000003
2063,2023-06-06 19:07:32,0.003,-25.606368000000003
2064,2023-06-06 19:07:39,0.003,-25.606368000000003
2065,2023-06-06 19:07:46,0.003,-25.606368000000003
2066,2023-06-06 19:07:53,0.003,-25.606368000000003
2067,2023-06-06 19:08:00,0.003,-25.606368000000003
2068,2023-06-06 19:08:08,0.003,-25.606368000000003
2069,2023-06-06 19:08:15,0.003,-25.606368000000003
2070,2023-06-06 19:08:22,0.003,-25.606368000000003
2071,2023-06-06 19:08:29,0.003,-25.606368000000003
2072,2023-06-06 19:08:36,0.003,-25.606368000000003
2073,2023-06-06 19:08:43,0.003,-25.606368000000003
2074,2023-06-06 19:08:50,0.003,-25.606368000000003
2075,2023-06-06 19:08:57,0.003,-25.606368000000003
2076,2023-06-06 19:09:04,0.003,-25.606368000000003
2077,2023-06-06 19:09:11,0.003,-25.606368000000003
2078,2023-06-06 19:09:18,0.003,-25.606368000000003
2079,2023-06-06 19:09:25,0.003,-25.606368000000003
2080,2023-06-06 19:09:32,0.003,-25.606368000000003
2081,2023-06-06 19:09:39,0.003,-25.606368000000003
2082,2023-06-06 19:09:46,0.003,-25.606368000000003
2083,2023-06-06 19:09:53,0.003,-25.606368000000003
2084,2023-06-06 19:10:01,0.003,-25.606368000000003
2085,2023-06-06 19:10:08,0.003,-25.606368000000003
2086,2023-06-06 19:10:15,0.003,-25.606368000000003
2087,2023-06-06 19:10:22,0.003,-25.606368000000003
2088,2023-06-06 19:10:29,0.003,-25.606368000000003
2089,2023-06-06 19:10:36,0.003,-25.606368000000003
2090,2023-06-06 19:10:43,0.003,-25.606368000000003
2091,2023-06-06 19:10:50,0.003,-25.606368000000003
2092,2023-06-06 19:10:57,0.003,-25.606368000000003
2093,2023-06-06 19:11:04,0.003,-25.606368000000003
2094,2023-06-06 19:11:11,0.003,-25.606368000000003
2095,2023-06-06 19:11:18,0.003,-25.606368000000003
2096,2023-06-06 19:11:25,0.003,-25.606368000000003
2097,2023-06-06 19:11:32,0.003,-25.606368000000003
2098,2023-06-06 19:11:39,0.003,-25.606368000000003
2099,2023-06-06 19:11:46,0.003,-25.606368000000003
2100,2023-06-06 19:11:53,0.003,-25.606368000000003
2101,2023-06-06 19:12:01,0.003,-25.606368000000003
2102,2023-06-06 19:12:08,0.003,-25.606368000000003
2103,2023-06-06 19:12:15,0.003,-25.606368000000003
2104,2023-06-06 19:12:22,0.003,-25.606368000000003
2105,2023-06-06 19:12:29,0.003,-25.606368000000003
2106,2023-06-06 19:12:36,0.003,-25.606368000000003
2107,2023-06-06 19:12:43,0.003,-25.606368000000003
2108,2023-06-06 19:12:50,0.003,-25.606368000000003
2109,2023-06-06 19:12:57,0.003,-25.606368000000003
2110,2023-06-06 19:13:04,0.003,-25.606368000000003
2111,2023-06-06 19:13:11,0.003,-25.606368000000003
2112,2023-06-06 19:13:18,0.003,-25.606368000000003
2113,2023-06-06 19:13:25,0.003,-25.606368000000003
2114,2023-06-06 19:13:32,0.003,-25.606368000000003
2115,2023-06-06 19:13:39,0.003,-25.606368000000003
2116,2023-06-06 19:13:46,0.003,-25.606368000000003
2117,2023-06-06 19:13:53,0.003,-25.606368000000003
2118,2023-06-06 19:14:01,0.003,-25.606368000000003
2119,2023-06-06 19:14:08,0.003,-25.606368000000003
2120,2023-06-06 19:14:15,0.003,-25.606368000000003
2121,2023-06-06 19:14:22,0.003,-25.606368000000003
2122,2023-06-06 19:14:29,0.003,-25.606368000000003
2123,2023-06-06 19:14:36,0.003,-25.606368000000003
2124,2023-06-06 19:14:43,0.003,-25.606368000000003
2125,2023-06-06 19:14:50,0.003,-25.606368000000003
2126,2023-06-06 19:14:57,0.003,-25.606368000000003
2127,2023-06-06 19:15:04,0.003,-25.606368000000003
2128,2023-06-06 19:15:11,0.003,-25.606368000000003
2129,2023-06-06 19:15:18,0.003,-25.606368000000003
2130,2023-06-06 19:15:25,0.003,-25.606368000000003
2131,2023-06-06 19:15:32,0.003,-25.606368000000003
2132,2023-06-06 19:15:39,0.003,-25.606368000000003
2133,2023-06-06 19:15:46,0.003,-25.606368000000003
2134,2023-06-06 19:15:53,0.003,-25.606368000000003
2135,2023-06-06 19:16:01,0.003,-25.606368000000003
2136,2023-06-06 19:16:08,0.003,-25.606368000000003
2137,2023-06-06 19:16:15,0.003,-25.606368000000003
2138,2023-06-06 19:16:22,0.003,-25.606368000000003
2139,2023-06-06 19:16:29,0.003,-25.606368000000003
2140,2023-06-06 19:16:36,0.003,-25.606368000000003
2141,2023-06-06 19:16:43,0.003,-25.606368000000003
2142,2023-06-06 19:16:50,0.003,-25.606368000000003
2143,2023-06-06 19:16:57,0.003,-25.606368000000003
2144,2023-06-06 19:17:04,0.003,-25.606368000000003
2145,2023-06-06 19:17:11,0.003,-25.606368000000003
2146,2023-06-06 19:17:18,0.003,-25.606368000000003
2147,2023-06-06 19:17:25,0.003,-25.606368000000003
2148,2023-06-06 19:17:32,0.003,-25.606368000000003
2149,2023-06-06 19:17:39,0.003,-25.606368000000003
2150,2023-06-06 19:17:46,0.003,-25.606368000000003
2151,2023-06-06 19:17:53,0.003,-25.606368000000003
2152,2023-06-06 19:18:01,0.003,-25.606368000000003
2153,2023-06-06 19:18:08,0.003,-25.606368000000003
2154,2023-06-06 19:18:15,0.003,-25.606368000000003
2155,2023-06-06 19:18:22,0.003,-25.606368000000003
2156,2023-06-06 19:18:29,0.003,-25.606368000000003
2157,2023-06-06 19:18:36,0.003,-25.606368000000003
2158,2023-06-06 19:18:43,0.003,-25.606368000000003
